qpoint_index branchID frequency groupVel_x groupVel_y groupVel_z DOS gruneisen_param
Max bandID: 6
Max qpoint index: 1728
1338 1 11.6193897175 -41.0291675 -18.0831422 22.8299895 0.0000000000 0.0000000000
1338 2 13.5523213412 7.6466133 -45.8001329 21.1322467 0.0000000000 0.0000000000
1338 3 16.2129738498 -3.4629768 49.0493452 12.0633959 0.0000000000 0.0000000000
1338 4 22.0147511279 8.2244615 9.2743413 -14.8256621 0.0000000000 0.0000000000
1338 5 22.8442899860 -6.1014356 -5.1702174 1.2842554 0.0000000000 0.0000000000
1338 6 25.3625492940 0.8475218 -7.0209430 -4.3266103 0.0000000000 0.0000000000
1339 1 12.0572729273 0.0000000 0.9187452 1.3276371 0.0000000000 0.0000000000
1339 2 13.9273323858 0.0000000 1.0983843 -1.0013576 0.0000000000 0.0000000000
1339 3 15.9640390447 0.0000000 -0.2619455 0.0363832 0.0000000000 0.0000000000
1339 4 21.8407549690 0.0000000 -0.5660687 0.4442753 0.0000000000 0.0000000000
1339 5 22.9119000940 0.0000000 -0.4759610 -0.7593902 0.0000000000 0.0000000000
1339 6 25.3780816014 0.0000000 0.0423641 0.1991285 0.0000000000 0.0000000000
1340 1 11.6141362145 24.6541691 19.4600199 -40.7500363 0.0000000000 0.0000000000
1340 2 13.5251482761 22.9124555 46.5012080 9.1441063 0.0000000000 0.0000000000
1340 3 16.2132616678 12.3614660 -48.8853730 -3.4244541 0.0000000000 0.0000000000
1340 4 22.0194298154 -14.2670145 -8.9286309 7.8515638 0.0000000000 0.0000000000
1340 5 22.8474050920 -0.3400236 4.1855609 -7.0619835 0.0000000000 0.0000000000
1340 6 25.3724073048 -5.2917682 6.5505228 1.0840846 0.0000000000 0.0000000000
1341 1 10.5766429525 28.6588507 17.9837081 -53.1959279 0.0000000000 0.0000000000
1341 2 12.8755165410 55.5047359 25.3373726 12.3848148 0.0000000000 0.0000000000
1341 3 16.3911452918 30.3768194 -25.2033773 1.7665416 0.0000000000 0.0000000000
1341 4 22.3808054782 -16.9309987 -11.0401637 5.2519870 0.0000000000 0.0000000000
1341 5 22.7423085824 -8.7011557 5.7240636 -8.1655059 0.0000000000 0.0000000000
1341 6 25.4004741115 -11.8024027 4.6130632 -0.2940495 0.0000000000 0.0000000000
1342 1 9.8880098851 32.2108412 -21.0428483 -21.0428483 0.0000000000 0.0000000000
1342 2 12.0877248838 85.9801799 -0.0560783 -0.0560783 0.0000000000 0.0000000000
1342 3 16.1484909742 40.6947451 17.4607915 17.4607915 0.0000000000 0.0000000000
1342 4 22.5734720778 -10.0248738 -3.4012918 -3.4012918 0.0000000000 0.0000000000
1342 5 22.8272186923 -15.6890423 -0.1336464 -0.1336464 0.0000000000 0.0000000000
1342 6 25.5220397050 -16.5085310 -6.2950692 -6.2950692 0.0000000000 0.0000000000
1343 1 9.6929822448 63.4258256 -35.2294924 -1.4394254 0.0000000000 0.0000000000
1343 2 11.3256413663 92.8009879 -34.2754785 17.0668359 0.0000000000 0.0000000000
1343 3 15.6285154691 44.6713399 53.4725876 37.7624387 0.0000000000 0.0000000000
1343 4 22.6514673588 -9.8468965 2.1935106 -7.4854884 0.0000000000 0.0000000000
1343 5 22.9664022106 -10.4863715 -3.3812159 0.3227801 0.0000000000 0.0000000000
1343 6 25.7221876682 -19.0516393 -15.9511536 -12.5323479 0.0000000000 0.0000000000
1344 1 9.1038834193 81.1980504 -14.3447267 0.2127256 0.0000000000 0.0000000000
1344 2 11.4832054929 75.5695181 -62.7009867 68.3186112 0.0000000000 0.0000000000
1344 3 14.9415855976 56.3099179 65.4013865 51.2503703 0.0000000000 0.0000000000
1344 4 22.5530629545 -0.7765088 3.9631081 -11.5113335 0.0000000000 0.0000000000
1344 5 23.1075366176 -9.8955648 -2.6934371 -2.2613155 0.0000000000 0.0000000000
1344 6 25.9542197547 -21.4227558 -13.2079497 -14.2306457 0.0000000000 0.0000000000
1345 1 9.3961496054 31.7697306 -19.6010031 31.7697306 0.0000000000 0.0000000000
1345 2 12.8129249070 54.8543604 -74.4144496 54.8543604 0.0000000000 0.0000000000
1345 3 15.7756883607 27.2246186 57.8139949 27.2246186 0.0000000000 0.0000000000
1345 4 22.4145006948 -1.1902851 2.7191092 -1.1902851 0.0000000000 0.0000000000
1345 5 22.9187533392 -16.7438399 2.2377498 -16.7438399 0.0000000000 0.0000000000
1345 6 25.7003370877 -12.9324025 -8.9835173 -12.9324025 0.0000000000 0.0000000000
1346 1 9.9573524789 -6.3865724 0.0000000 72.8024459 0.0000000000 0.0000000000
1346 2 13.1504926933 62.3714926 0.0000000 46.5702169 0.0000000000 0.0000000000
1346 3 15.4373376346 26.9757537 0.0000000 30.0883822 0.0000000000 0.0000000000
1346 4 22.4192659365 -5.7527481 0.0000000 -3.9633581 0.0000000000 0.0000000000
1346 5 22.8953338966 -14.1066372 0.0000000 -15.2485407 0.0000000000 0.0000000000
1346 6 25.7052354223 -10.3110550 0.0000000 -17.5455855 0.0000000000 0.0000000000
1347 1 10.6901910600 -2.8254823 27.3721138 68.3646394 0.0000000000 0.0000000000
1347 2 12.7434842860 51.0431016 32.2924350 53.3564246 0.0000000000 0.0000000000
1347 3 15.8183193498 2.8284817 -30.8063822 28.4620382 0.0000000000 0.0000000000
1347 4 22.4035616846 -8.8926132 -3.9311094 -17.0526123 0.0000000000 0.0000000000
1347 5 22.8771985105 -4.2114896 2.4471868 -8.0120958 0.0000000000 0.0000000000
1347 6 25.5727945917 -3.7007881 5.4890683 -15.5508221 0.0000000000 0.0000000000
1348 1 10.6287702879 18.3975376 49.8279284 31.5202973 0.0000000000 0.0000000000
1348 2 12.9088721609 23.3670666 -13.0390406 58.3382368 0.0000000000 0.0000000000
1348 3 16.4190595184 -26.1647573 -1.3239228 28.7365570 0.0000000000 0.0000000000
1348 4 22.3649763034 -10.2732483 -5.6328230 -17.5553740 0.0000000000 0.0000000000
1348 5 22.7096173882 6.7983041 9.9444561 -9.3340314 0.0000000000 0.0000000000
1348 6 25.3869443648 4.3873166 0.4110771 -12.4573960 0.0000000000 0.0000000000
1349 1 10.4259916448 -14.5782839 14.5782839 11.3186226 0.0000000000 0.0000000000
1349 2 13.3479666459 32.1486082 -32.1486082 30.7338287 0.0000000000 0.0000000000
1349 3 16.8355981973 -38.9715065 38.9715065 19.8278679 0.0000000000 0.0000000000
1349 4 22.4035431403 0.9235150 -0.9235150 -14.5715611 0.0000000000 0.0000000000
1349 5 22.4216216969 -3.1467290 3.1467290 -1.8039535 0.0000000000 0.0000000000
1349 6 25.2573880705 8.7440130 -8.7440130 -7.2139679 0.0000000000 0.0000000000
1350 1 10.9151344719 -54.2174743 -24.2399365 -0.5185828 0.0000000000 0.0000000000
1350 2 13.5028222116 35.4085867 -38.8558304 -0.1446308 0.0000000000 0.0000000000
1350 3 16.7431957728 -27.3734459 64.0562869 0.0354573 0.0000000000 0.0000000000
1350 4 22.1397976397 11.4925094 10.0916039 0.5248692 0.0000000000 0.0000000000
1350 5 22.6437899824 -13.7224794 -12.2342161 0.1072670 0.0000000000 0.0000000000
1350 6 25.2581139395 5.8908356 -12.8928206 -0.2783174 0.0000000000 0.0000000000
1351 1 11.6454529184 -42.9598544 -17.6488076 -20.4179642 0.0000000000 0.0000000000
1351 2 13.5487498497 7.6746627 -44.5446925 -21.3776905 0.0000000000 0.0000000000
1351 3 16.2125281236 -3.1392297 48.7424781 -11.9775963 0.0000000000 0.0000000000
1351 4 22.0167173220 8.3791350 8.5805237 15.1550337 0.0000000000 0.0000000000
1351 5 22.8327915081 -5.0417631 -5.0224038 -2.6832583 0.0000000000 0.0000000000
1351 6 25.3614360214 0.4636311 -7.2160383 4.2876469 0.0000000000 0.0000000000
1352 1 11.4340270901 -0.0000011 16.5387841 -57.9077862 0.0000000000 0.0000000000
1352 2 13.7937743536 -0.0000027 -27.2627784 -14.7158910 0.0000000000 0.0000000000
1352 3 15.8259684271 -0.0000005 -7.4257715 -13.4829073 0.0000000000 0.0000000000
1352 4 22.1008523222 0.0000012 5.8956810 22.5515330 0.0000000000 0.0000000000
1352 5 22.7963949617 -0.0000009 4.2649598 -7.1707317 0.0000000000 0.0000000000
1352 6 25.4395562390 0.0000020 3.2453506 6.8728402 0.0000000000 0.0000000000
1353 1 10.4486449732 20.5140355 19.3572572 -62.0111026 0.0000000000 0.0000000000
1353 2 13.5432149071 57.2882834 -13.8486572 -14.3975164 0.0000000000 0.0000000000
1353 3 16.0971487755 -26.0891112 -28.2194185 -8.9692872 0.0000000000 0.0000000000
1353 4 22.3061288992 -5.9013836 0.5041814 15.5627524 0.0000000000 0.0000000000
1353 5 22.6771631834 -5.8259899 11.9175201 -2.2470588 0.0000000000 0.0000000000
1353 6 25.4482145349 1.2455249 7.2283852 7.5422819 0.0000000000 0.0000000000
1354 1 9.7137621526 30.5320991 -24.3690493 -24.3690493 0.0000000000 0.0000000000
1354 2 12.7504848509 92.6125411 -25.4207416 -25.4207416 0.0000000000 0.0000000000
1354 3 16.4940668943 -26.6397594 4.1858667 4.1858667 0.0000000000 0.0000000000
1354 4 22.4455321844 -5.2448539 -1.8153827 -1.8153827 0.0000000000 0.0000000000
1354 5 22.7099862093 -14.9750004 9.8556215 9.8556215 0.0000000000 0.0000000000
1354 6 25.4273094136 3.0119907 3.2861909 3.2861909 0.0000000000 0.0000000000
1355 1 9.7599564422 44.2563191 -55.5729960 5.1557622 0.0000000000 0.0000000000
1355 2 11.8694766182 96.0187907 -49.6259827 -13.0100082 0.0000000000 0.0000000000
1355 3 16.5940034477 -15.1330182 40.0296684 17.3095759 0.0000000000 0.0000000000
1355 4 22.4953876870 -10.4753596 1.9796946 -3.1118561 0.0000000000 0.0000000000
1355 5 22.8498167645 -9.2246685 2.5195234 1.5987545 0.0000000000 0.0000000000
1355 6 25.4195282408 0.5327044 -8.0487517 -3.0247928 0.0000000000 0.0000000000
1356 1 9.5702993723 68.2854708 -31.4616490 -6.0098707 0.0000000000 0.0000000000
1356 2 11.9778947061 61.2297919 -88.8742980 43.3015913 0.0000000000 0.0000000000
1356 3 16.3326446877 4.7161675 61.9600580 23.2545144 0.0000000000 0.0000000000
1356 4 22.4948423490 -3.0089577 3.9539020 -6.4885528 0.0000000000 0.0000000000
1356 5 22.8974424146 -12.5488793 1.4166783 -7.2105952 0.0000000000 0.0000000000
1356 6 25.5455682415 -9.0549701 -15.0514996 -6.0994573 0.0000000000 0.0000000000
1357 1 9.7193278964 26.3980670 -28.2901977 26.3980670 0.0000000000 0.0000000000
1357 2 12.7586314467 27.2911859 -92.0476819 27.2911859 0.0000000000 0.0000000000
1357 3 16.4893796717 -3.8756181 26.0874766 -3.8756181 0.0000000000 0.0000000000
1357 4 22.4421647277 0.9099759 4.2823194 0.9099759 0.0000000000 0.0000000000
1357 5 22.7103457277 -8.7328936 15.3113395 -8.7328936 0.0000000000 0.0000000000
1357 6 25.4267874620 -5.4191169 -3.2033967 -5.4191169 0.0000000000 0.0000000000
1358 1 10.4238256391 -16.7398004 -19.5180427 64.0785476 0.0000000000 0.0000000000
1358 2 13.5411803228 16.0196283 -57.5750391 16.4621762 0.0000000000 0.0000000000
1358 3 16.0983809839 27.7989870 25.7590470 8.5402113 0.0000000000 0.0000000000
1358 4 22.3009291426 0.0431189 6.9002994 -15.4809923 0.0000000000 0.0000000000
1358 5 22.6986386591 -12.6825887 4.1707165 2.8620529 0.0000000000 0.0000000000
1358 6 25.4441069136 -8.9975909 -0.7207370 -9.7819709 0.0000000000 0.0000000000
1359 1 11.4080459651 -14.5733227 0.0000000 60.7348255 0.0000000000 0.0000000000
1359 2 13.8058798714 29.4602641 0.0000000 18.8013299 0.0000000000 0.0000000000
1359 3 15.8276108686 5.7557940 0.0000000 12.2148371 0.0000000000 0.0000000000
1359 4 22.0844651655 -4.8661652 0.0000000 -21.3199954 0.0000000000 0.0000000000
1359 5 22.8253280687 -4.9766844 0.0000000 4.0336416 0.0000000000 0.0000000000
1359 6 25.4319185408 -4.5661092 0.0000000 -7.7969384 0.0000000000 0.0000000000
1360 1 11.6425176126 18.6900253 41.2507298 22.8662657 0.0000000000 0.0000000000
1360 2 13.5702063503 47.4749368 -8.3807519 23.4831378 0.0000000000 0.0000000000
1360 3 16.2191567825 -49.8540459 3.7349420 11.4311865 0.0000000000 0.0000000000
1360 4 22.0083595354 -8.2081946 -8.1237829 -13.8308541 0.0000000000 0.0000000000
1360 5 22.8296233783 3.9697155 5.6500366 0.3884699 0.0000000000 0.0000000000
1360 6 25.3571795467 6.4815104 -0.4428978 -5.2965080 0.0000000000 0.0000000000
1361 1 10.9153323834 25.4924990 53.8346925 -2.4516358 0.0000000000 0.0000000000
1361 2 13.5107292755 40.6158978 -35.6609831 -0.6126052 0.0000000000 0.0000000000
1361 3 16.7462259327 -63.6539534 27.2939281 -0.2435702 0.0000000000 0.0000000000
1361 4 22.1346543942 -9.5508728 -11.2447115 0.8427326 0.0000000000 0.0000000000
1361 5 22.6514961750 10.5378190 13.6768726 1.1438193 0.0000000000 0.0000000000
1361 6 25.2493877803 12.1845234 -5.7150668 -0.2157190 0.0000000000 0.0000000000
1362 1 10.3784236299 -16.8534154 16.8534154 -14.2401365 0.0000000000 0.0000000000
1362 2 13.3388578204 31.9004856 -31.9004856 -30.6810614 0.0000000000 0.0000000000
1362 3 16.8293570139 -38.1538111 38.1538111 -20.9779840 0.0000000000 0.0000000000
1362 4 22.4149482258 0.1702317 -0.1702317 14.0071645 0.0000000000 0.0000000000
1362 5 22.4487450336 -1.7940680 1.7940680 5.1399170 0.0000000000 0.0000000000
1362 6 25.2517381356 8.7107596 -8.7107596 6.6444559 0.0000000000 0.0000000000
1363 1 10.6250464519 -54.2425426 -19.7064254 -28.7788460 0.0000000000 0.0000000000
1363 2 12.9187982374 12.5807040 -23.4314815 -55.5374419 0.0000000000 0.0000000000
1363 3 16.3952023299 2.4852098 25.0278353 -30.9347827 0.0000000000 0.0000000000
1363 4 22.3812154158 5.6003628 9.9429900 16.4976337 0.0000000000 0.0000000000
1363 5 22.7216143060 -7.8057753 -5.4456073 9.7702357 0.0000000000 0.0000000000
1363 6 25.3738232302 -0.9762909 -3.9664037 11.8281712 0.0000000000 0.0000000000
1364 1 10.7496063444 -27.1070295 1.5480107 -66.9475605 0.0000000000 0.0000000000
1364 2 12.7846232274 -31.9620681 -51.1677971 -51.0372774 0.0000000000 0.0000000000
1364 3 15.7671749828 31.3301665 -3.4446808 -31.5126518 0.0000000000 0.0000000000
1364 4 22.4115626706 3.1498998 8.5907859 14.0246277 0.0000000000 0.0000000000
1364 5 22.8628018418 -1.1804983 5.1583896 10.7861547 0.0000000000 0.0000000000
1364 6 25.5648025772 -6.3638598 4.1687845 16.0421482 0.0000000000 0.0000000000
1365 1 10.0240572231 -0.0000041 7.4474862 -71.5176942 0.0000000000 0.0000000000
1365 2 13.1909046653 -0.0000049 -62.0037638 -46.5456736 0.0000000000 0.0000000000
1365 3 15.3641994029 0.0000003 -28.3968545 -34.2162473 0.0000000000 0.0000000000
1365 4 22.3986216581 0.0000014 4.9710236 1.2239538 0.0000000000 0.0000000000
1365 5 22.9206985139 0.0000013 13.8081568 19.6198205 0.0000000000 0.0000000000
1365 6 25.6978143478 0.0000015 11.5041028 18.1584068 0.0000000000 0.0000000000
1366 1 9.4600443082 21.7695253 -30.5799271 -30.5799271 0.0000000000 0.0000000000
1366 2 12.8202694164 76.6659730 -55.2575753 -55.2575753 0.0000000000 0.0000000000
1366 3 15.7271992684 -61.8354682 -29.9684579 -29.9684579 0.0000000000 0.0000000000
1366 4 22.3877419752 -3.7168113 0.7726006 0.7726006 0.0000000000 0.0000000000
1366 5 22.9632660794 -1.1035195 17.1799113 17.1799113 0.0000000000 0.0000000000
1366 6 25.6865395673 9.2056663 14.3721330 14.3721330 0.0000000000 0.0000000000
1367 1 9.6199242657 35.9901933 -69.2832304 8.1513908 0.0000000000 0.0000000000
1367 2 11.9781723334 89.4974568 -62.2372936 -42.9641129 0.0000000000 0.0000000000
1367 3 16.3148767884 -63.6942847 -6.4122856 -24.5477302 0.0000000000 0.0000000000
1367 4 22.4661781586 -5.7265957 3.0112499 5.7584238 0.0000000000 0.0000000000
1367 5 22.9334331240 -0.6119244 13.9815221 7.1779737 0.0000000000 0.0000000000
1367 6 25.5310880404 14.8988921 9.8194903 6.6055754 0.0000000000 0.0000000000
1368 1 9.7942418266 57.9664906 -43.8165138 -4.2218302 0.0000000000 0.0000000000
1368 2 11.8826974908 50.9282294 -95.9818938 15.2477221 0.0000000000 0.0000000000
1368 3 16.5872665474 -39.8212442 14.6070164 -17.3626906 0.0000000000 0.0000000000
1368 4 22.4911449684 -2.4611111 9.0050084 2.8375998 0.0000000000 0.0000000000
1368 5 22.8508913436 -1.7819571 10.9628333 -1.6249218 0.0000000000 0.0000000000
1368 6 25.4073466421 6.0359851 -0.5229830 1.9168453 0.0000000000 0.0000000000
1369 1 9.8691434187 18.1618149 -37.6815907 18.1618149 0.0000000000 0.0000000000
1369 2 12.1374413495 0.1261454 -86.4016539 0.1261454 0.0000000000 0.0000000000
1369 3 16.1450218090 -17.8764198 -41.1043211 -17.8764198 0.0000000000 0.0000000000
1369 4 22.5816242659 4.6522816 12.3326437 4.6522816 0.0000000000 0.0000000000
1369 5 22.8223972858 -0.1196325 15.8909578 -0.1196325 0.0000000000 0.0000000000
1369 6 25.5050364198 6.7748909 17.0103464 6.7748909 0.0000000000 0.0000000000
1370 1 10.5910406725 -18.9712921 -28.4183746 53.4244271 0.0000000000 0.0000000000
1370 2 12.9100868725 -23.4660988 -56.9513683 -12.7041922 0.0000000000 0.0000000000
1370 3 16.3888395047 24.6726360 -31.2450420 -2.4146095 0.0000000000 0.0000000000
1370 4 22.3936060280 10.6345335 17.7302900 -4.7483873 0.0000000000 0.0000000000
1370 5 22.7268236154 -5.7998498 8.5055698 7.7083136 0.0000000000 0.0000000000
1370 6 25.3809857264 -4.3499343 12.5633608 0.7390645 0.0000000000 0.0000000000
1371 1 11.6320806886 -19.7263116 -23.1083748 42.2959772 0.0000000000 0.0000000000
1371 2 13.5712615119 -47.6237007 -23.2353113 -8.0004206 0.0000000000 0.0000000000
1371 3 16.2162683099 48.9176308 -12.1418256 3.4798150 0.0000000000 0.0000000000
1371 4 22.0161590810 9.3296712 14.6323268 -8.4280070 0.0000000000 0.0000000000
1371 5 22.8313632242 -3.6661332 -0.5140622 5.2341038 0.0000000000 0.0000000000
1371 6 25.3549148225 -6.5775994 5.1331008 -0.3043023 0.0000000000 0.0000000000
1372 1 12.0797734119 -0.0000000 0.0000000 0.0000025 0.0000000000 0.0000000000
1372 2 13.9820781870 0.0000000 0.0000000 -0.0000006 0.0000000000 0.0000000000
1372 3 15.9639792250 -0.0000000 0.0000000 0.0000001 0.0000000000 0.0000000000
1372 4 21.8406445883 -0.0000000 0.0000000 -0.0000001 0.0000000000 0.0000000000
1372 5 22.8784904093 0.0000000 0.0000000 -0.0000002 0.0000000000 0.0000000000
1372 6 25.3675497733 0.0000000 0.0000000 -0.0000006 0.0000000000 0.0000000000
1373 1 11.6320807233 19.7263152 42.2959786 -23.1083761 0.0000000000 0.0000000000
1373 2 13.5712615086 47.6237005 -8.0004233 -23.2353108 0.0000000000 0.0000000000
1373 3 16.2162683096 -48.9176306 3.4798150 -12.1418264 0.0000000000 0.0000000000
1373 4 22.0161590778 -9.3296713 -8.4280073 14.6323260 0.0000000000 0.0000000000
1373 5 22.8313632283 3.6661320 5.2341042 -0.5140608 0.0000000000 0.0000000000
1373 6 25.3549148077 6.5775990 -0.3043017 5.1331011 0.0000000000 0.0000000000
1374 1 10.5910406368 18.9712920 53.4244271 -28.4183757 0.0000000000 0.0000000000
1374 2 12.9100869134 23.4660970 -12.7041938 -56.9513692 0.0000000000 0.0000000000
1374 3 16.3888394940 -24.6726359 -2.4146080 -31.2450410 0.0000000000 0.0000000000
1374 4 22.3936060204 -10.6345334 -4.7483873 17.7302907 0.0000000000 0.0000000000
1374 5 22.7268236323 5.7998499 7.7083140 8.5055686 0.0000000000 0.0000000000
1374 6 25.3809857189 4.3499350 0.7390640 12.5633616 0.0000000000 0.0000000000
1375 1 9.8691434297 -18.1618176 18.1618176 -37.6815855 0.0000000000 0.0000000000
1375 2 12.1374413747 -0.1261452 0.1261452 -86.4016552 0.0000000000 0.0000000000
1375 3 16.1450217942 17.8764194 -17.8764194 -41.1043192 0.0000000000 0.0000000000
1375 4 22.5816242615 -4.6522805 4.6522805 12.3326415 0.0000000000 0.0000000000
1375 5 22.8223972868 0.1196326 -0.1196326 15.8909577 0.0000000000 0.0000000000
1375 6 25.5050364160 -6.7748907 6.7748907 17.0103457 0.0000000000 0.0000000000
1376 1 9.6542268918 -35.8094524 -7.5186851 -67.7518103 0.0000000000 0.0000000000
1376 2 11.3700996377 -32.5166172 -15.1455947 -92.8039043 0.0000000000 0.0000000000
1376 3 15.6235834049 54.4286298 -36.2398609 -43.2569654 0.0000000000 0.0000000000
1376 4 22.6644184802 3.1735363 11.8541136 10.9735062 0.0000000000 0.0000000000
1376 5 22.9661545108 -4.9623826 -2.2142679 9.9369733 0.0000000000 0.0000000000
1376 6 25.7089547873 -16.5366562 11.9868482 19.3767301 0.0000000000 0.0000000000
1377 1 9.1546432563 -17.9286803 -4.8691385 -81.5431988 0.0000000000 0.0000000000
1377 2 11.5021944030 -63.5163358 -67.3000003 -74.5276899 0.0000000000 0.0000000000
1377 3 14.9146468126 67.1776391 -46.0127763 -52.2999751 0.0000000000 0.0000000000
1377 4 22.5247232051 5.4314117 13.3678431 1.6926880 0.0000000000 0.0000000000
1377 5 23.1197919513 -2.6278098 0.0971561 7.4261358 0.0000000000 0.0000000000
1377 6 25.9571475320 -13.7869769 12.7357413 20.3326204 0.0000000000 0.0000000000
1378 1 8.8126897222 0.0000000 -44.4592197 -44.4592197 0.0000000000 0.0000000000
1378 2 11.9374864175 0.0000000 -73.6418285 -73.6418285 0.0000000000 0.0000000000
1378 3 14.4265998027 0.0000000 -55.2810829 -55.2810829 0.0000000000 0.0000000000
1378 4 22.4222347303 0.0000000 5.3159382 5.3159382 0.0000000000 0.0000000000
1378 5 23.1659562636 0.0000000 2.6639071 2.6639071 0.0000000000 0.0000000000
1378 6 26.0757598075 0.0000000 16.8088307 16.8088307 0.0000000000 0.0000000000
1379 1 9.1546433286 17.9286789 -81.5431989 -4.8691380 0.0000000000 0.0000000000
1379 2 11.5021944145 63.5163351 -74.5276962 -67.3000043 0.0000000000 0.0000000000
1379 3 14.9146468250 -67.1776389 -52.2999744 -46.0127756 0.0000000000 0.0000000000
1379 4 22.5247231770 -5.4314113 1.6926880 13.3678427 0.0000000000 0.0000000000
1379 5 23.1197919512 2.6278102 7.4261385 0.0971575 0.0000000000 0.0000000000
1379 6 25.9571475188 13.7869769 20.3326208 12.7357417 0.0000000000 0.0000000000
1380 1 9.6542269077 35.8094583 -67.7518126 -7.5186906 0.0000000000 0.0000000000
1380 2 11.3700996692 32.5166201 -92.8039079 -15.1455974 0.0000000000 0.0000000000
1380 3 15.6235834185 -54.4286286 -43.2569665 -36.2398604 0.0000000000 0.0000000000
1380 4 22.6644184692 -3.1735393 10.9735067 11.8541146 0.0000000000 0.0000000000
